BUB1	695	7	0.0633509779821429	33	0.358192586
BUB1B	697	419	1.93676254711485	52	0.227913144
BYSL	701	501	3.02003550528911	73	0.069039451
TSPO	702	501	3.0274119788396	4	0.153134896
C1QBP	704	501	4.35519672694654	160	0.115991541
SERPING1	706	500	2.6148039657231	15	0.292522465
ERC2-IT1	707	501	3.50759962314059	0	-
C1QA	708	500	2.91991796927921	31	0.203014857
C1QB	709	501	3.72899634962277	9	0.150500936
C1QC	710	501	2.70426168451485	6	0.139247667
C1R	711	500	2.66089496869544	7	0.185648227
C1S	712	501	3.10869641360099	6	0.287506722
C2	713	501	2.95200049778515	6	0.210261979
C3	714	501	4.23094790354653	30	0.138230729
C3AR1	715	501	4.31718031840396	3	0.513827919
C4A	716	501	3.66343890704257	10	0.191272052
C4BPA	718	169	0.853603350448413	14	0.698669751
C4BPB	721	466	2.21378948222784	1	-
CAPN5	722	391	1.55913966108234	2	0.046862796
C5	723	460	1.98694663478119	9	0.234563582
C5AR1	724	310	1.47253238758829	7	0.142648523
C6	725	10	0.077526429031746	9	0.308810173
C7	726	489	2.30353857927679	3	0.267608059
C8A	727	42	0.267992685892857	4	0.294839039
C8B	728	12	0.0863344049305556	3	0.230446509
C8G	729	457	1.90252786880754	2	0.162242179
OSGIN2	730	501	3.14225285211782	0	0.093492895
C9	731	5	0.0346290387361111	4	0.347154886
MRPL49	736	501	3.28517204979472	96	0.141810815
ZNHIT2	737	501	3.86201819640297	7	0.155714687
MPPED2	740	501	3.08690776636931	6	0.009158558
C11orf9	741	501	3.95921163133564	0	-
C11orf10	742	501	5.21099530320693	0	-
DAGLA	743	433	2.31007194372871	0	0.01853759
C16orf3	746	501	4.72702828359604	0	-
FMNL1	748	475	2.33840071933762	40	0.080763583
C18orf1	749	501	3.54296967605709	0	-
PTTG1IP	750	501	4.6328401712802	3	0.146684597
C21orf2	751	497	2.78397256558911	0	0.140815144
TMEM50B	753	501	4.06694254972871	0	0.012838404
MPPED1	754	501	3.41681510483069	7	0.009226816
CA1	755	501	4.40154094301188	3	0.257841062
CA2	756	501	4.3474855317198	19	0.165997919
CA3	757	78	0.320654977936508	1	0.074462769
CA4	758	501	3.15742917640396	6	0.34487112
CA5A	759	500	2.29026304435913	1	0.182336743
CA6	761	12	0.0998623486170635	1	0.330542376
CA7	762	404	2.01806056145833	0	0.048701299
CA8	763	501	3.83284836625248	3	0.009014085
CA9	764	87	0.471172272800595	30	0.354342327
CA11	766	501	5.03738035489703	1	0.030193494
CA12	767	501	2.61709727461386	11	0.20625
CACNA1A	769	501	2.82837212144323	94	0.04835663
CACNA1B	770	501	3.3991012961703	13	0.047790055
CACNA1C	771	501	3.87198217839406	20	0.049086758
CACNA1D	772	470	1.95743444768597	5	0.044343241
CACNA1E	773	501	3.60099803307624	3	0.033304868
CACNA1F	774	402	1.71658354188988	2	0.076269621
CACNA1S	775	60	0.334484713795635	7	0.058179637
DDR1	776	501	4.20964878489109	19	0.051763553
CACNA2D1	777	501	3.64943032450066	2	0.038953135
CACNB1	778	501	3.80739557158934	7	0.021716379
CACNB2	779	501	3.5761470642297	3	0.071585903
CACNB3	780	501	3.65667328950924	6	0.010172365
CACNB4	781	501	3.81548423471353	11	0.016820858
CACNG1	782	501	2.66761913939604	0	0.045801946
SLC25A20	784	492	2.38844719374107	4	0.097043215
